,name,year,predicted_price,kilo_driven,fuel_type,company
1337,Ford EcoSport 1.5 Diesel Trend BSIV,2020,770500.0,50000,Diesel,Ford
1338,Maruti Celerio ZXI AMT BSIV,2021,500000.0,10000,Petrol,Maruti
1339,Hyundai EON Magna Plus Option,2021,320000.0,25000,Petrol,Hyundai
1340,Tata Tiago 1.2 Revotron XT,2021,395000.0,80000,Petrol,Tata
1341,Hyundai Grand i10 Asta Option AT,2020,525000.0,19000,Petrol,Hyundai
1342,Ford Endeavour 2.5L 4X2,2014,500000.0,224642,Diesel,Ford
1343,Maruti Ignis 1.2 AMT Alpha BSIV,2021,700000.0,25000,Petrol,Maruti
1344,Tata Nexon 1.5 Revotorq XM,2022,800000.0,25000,Diesel,Tata
1345,Ford Fiesta 1.4 ZXi Duratec,2013,150000.0,110000,Petrol,Ford
1346,Maruti Esteem AX,2000,79000.0,70000,Petrol,Maruti
1347,Honda Amaze V Diesel BSIV,2021,844999.0,20000,Diesel,Honda
1348,Skoda Rapid 1.5 TDI Ambition,2019,530000.0,93000,Diesel,Skoda
1349,Tata Indica Vista Aqua 1.3 Quadrajet BSIV,2014,180000.0,66000,Diesel,Tata
1350,Hyundai Creta 1.6 SX,2022,1200000.0,1200,Petrol,Hyundai
1351,Hyundai i10 Sportz AT,2014,180000.0,134444,Petrol,Hyundai
1352,Mahindra Bolero SLX 4WD BSIII,2014,450000.0,110000,Diesel,Mahindra
1353,Mahindra Scorpio S9 BSIV,2022,1350000.0,35000,Diesel,Mahindra
1354,Honda City 1.3 DX,2006,120000.0,165000,Petrol,Honda
1355,Tata Nano Lx BSIII,2014,65000.0,60000,Petrol,Tata
1356,Maruti 800 AC Uniq,2012,80000.0,30000,Petrol,Maruti
1357,Mahindra Scorpio VLX 2WD AT BSIV,2012,275000.0,155000,Diesel,Mahindra
1358,Land Rover Range Rover Evoque 2.2L Dynamic,2015,2349000.0,149000,Diesel,Land
1359,Tata Spacio SA 6 Seater,2012,210000.0,75000,Diesel,Tata
1360,Hyundai Verna 1.4 CRDi,2017,550000.0,50000,Diesel,Hyundai
1361,Mercedes-Benz E-Class 280 CDI,2010,900000.0,76731,Diesel,Mercedes-Benz
1362,Maruti Swift ZDI,2019,685000.0,64000,Diesel,Maruti
1363,Nissan Micra Active XV,2017,357499.5,63840,Petrol,Nissan
1364,Fiat Linea Active (Diesel),2014,190000.0,80000,Diesel,Fiat
1365,Fiat Punto 1.4 Emotion,2013,165000.0,100000,Petrol,Fiat
1366,Ford EcoSport 1.5 Diesel Trend Plus BSIV,2020,710000.0,40000,Diesel,Ford
1367,Renault Duster 110PS Diesel RxZ AWD,2020,700000.0,60000,Diesel,Renault
1368,Hyundai Verna Transform VTVT,2013,229999.0,70000,Petrol,Hyundai
1369,Maruti Gypsy King Hard Top Ambulance BSIV,2008,300000.0,70000,Petrol,Maruti
1370,Ford Fiesta 1.4 SXi TDCi,2012,80000.0,180000,Diesel,Ford
1371,Maruti Baleno Zeta Automatic,2021,700000.0,26000,Petrol,Maruti
1372,Tata Indica Vista Terra Quadrajet 1.3L BS IV,2013,85000.0,87000,Diesel,Tata
1373,Toyota Etios VXD,2018,610000.0,55000,Diesel,Toyota
1374,Mahindra Xylo E9,2015,300000.0,295000,Diesel,Mahindra
1375,Toyota Etios Liva VX,2015,269000.0,70000,Petrol,Toyota
1376,Mahindra Xylo H4,2022,599000.0,15000,Diesel,Mahindra
1377,Ford Classic 1.4 Duratorq LXI,2016,250000.0,35000,Diesel,Ford
1378,Chevrolet Aveo U-VA 1.2,2010,80000.0,110000,Petrol,Chevrolet
1379,Honda Jazz 1.5 S i DTEC,2019,495000.0,65000,Diesel,Honda
1380,Toyota Innova 2.5 GX 8 STR BSIV,2012,439333.33,347089,Diesel,Toyota
1381,Tata New Safari DICOR 2.2 VX 4x2,2013,210000.0,34500,Diesel,Tata
1382,Fiat Grande Punto EVO 90HP 1.3 Sport,2017,250000.0,90000,Diesel,Fiat
1383,Fiat Grande Punto Emotion 90Hp,2016,250000.0,80000,Diesel,Fiat
1384,Ford Fiesta Classic 1.6 Duratec CLXI,2015,350000.0,38000,Petrol,Ford
1385,Tata Sumo Gold EX BSIII,2018,449500.0,55250,Diesel,Tata
1386,Maruti A-Star AT VXI,2015,150000.0,70000,Petrol,Maruti
1387,Nissan Terrano XL Plus ICC WT20 SE,2019,1000000.0,60000,Diesel,Nissan
1388,Hyundai Accent Executive CNG,2015,162500.0,67000,CNG,Hyundai
1389,Hyundai Creta 1.6 E Plus,2021,850000.0,12500,Petrol,Hyundai
1390,Audi A6 2.8 FSI,2011,650000.0,70000,Petrol,Audi
1391,Hyundai Xcent 1.2 CRDi S,2021,450000.0,70000,Diesel,Hyundai
1392,Hyundai Santa Fe 4X4,2014,800000.0,220000,Diesel,Hyundai
1393,Honda Amaze E i-Vtech,2018,360000.0,80000,Petrol,Honda
1394,Mahindra Thar 4X2,2014,450000.0,120000,Diesel,Mahindra
1395,Maruti Swift Dzire LXI Option,2017,150000.0,60000,Petrol,Maruti
1396,Hyundai i20 1.2 Asta Option,2020,630000.0,65000,Petrol,Hyundai
1397,Maruti Baleno RS 1.0 Petrol,2021,550000.0,63000,Petrol,Maruti
1398,Skoda Superb LK 1.8 TSI AT,2015,650000.0,60000,Petrol,Skoda
1399,Volkswagen Jetta 1.9 TDI Comfortline DSG,2012,260000.0,134000,Diesel,Volkswagen
1400,Volkswagen Vento 1.5 TDI Highline AT,2019,724000.0,48980,Diesel,Volkswagen
1401,Honda Amaze VX AT i-Vtech,2017,440000.0,46000,Petrol,Honda
1402,Maruti Baleno Delta Diesel,2018,511000.0,58000,Diesel,Maruti
1403,Tata Winger Deluxe - Hi Roof (AC),2014,300000.0,180000,Diesel,Tata
1404,Datsun RediGO AMT 1.0 S,2021,300000.0,25000,Petrol,Datsun
1405,Nissan Sunny XL D,2021,362500.0,70000,Diesel,Nissan
1406,Honda Jazz Select Edition,2020,585000.0,14000,Petrol,Honda
1407,Maruti Swift Dzire AMT VXI,2021,625000.0,13800,Petrol,Maruti
1408,Hyundai Creta 1.6 SX Automatic,2020,1035000.0,23000,Petrol,Hyundai
1409,Mercedes-Benz E-Class 280 CDI Elegance,2011,795000.0,98600,Diesel,Mercedes-Benz
1410,Audi RS7 2015-2019 Sportback Performance,2019,8900000.0,13000,Petrol,Audi
1411,MG Hector Smart AT,2022,1860000.0,18000,Petrol,MG
1412,Land Rover Range Rover 4.4 Diesel LWB Vogue SE,2013,4200000.0,100000,Diesel,Land
1413,Honda City VX CVT,2018,850000.0,58000,Petrol,Honda
1414,Volkswagen Polo GT 1.0 TSI,2022,950000.0,24000,Petrol,Volkswagen
1415,Tata Bolt Revotron XM,2018,375000.0,30000,Petrol,Tata
1416,Datsun GO Plus T Option,2020,350000.0,80000,Petrol,Datsun
1417,Mahindra XUV500 AT W6 2WD,2020,1300000.0,40000,Diesel,Mahindra
1418,Hyundai EON Era Plus Sports Edition,2017,280000.0,55000,Petrol,Hyundai
1419,Skoda Rapid 1.6 MPI AT Ambition BSIV,2020,900000.0,15000,Petrol,Skoda
1420,Ambassador CLASSIC 1500 DSL AC,2008,120000.0,50000,Diesel,Ambassador
1421,Maruti Gypsy King HT BSIV,2004,409999.0,49359,Petrol,Maruti
1422,Toyota Innova 2.5 EV Diesel MS 7 Str BSIII,2013,400000.0,120000,Diesel,Toyota
1423,Mahindra Renault Logan 1.5 DLX Diesel,2010,150000.0,90000,Diesel,Mahindra
1424,Tata Aria Pleasure 4x2,2015,360000.0,70000,Diesel,Tata
1425,Honda City i-DTEC ZX,2020,1025000.0,38000,Diesel,Honda
1426,Honda City i VTEC VX,2020,919999.0,41000,Petrol,Honda
1427,Honda Jazz 1.5 V i DTEC,2021,700000.0,15000,Diesel,Honda
1428,Ford EcoSport 1.5 Ti VCT MT Titanium BSIV,2020,750000.0,18054,Petrol,Ford
1429,Tata Indigo CS eLS BS IV,2014,180000.0,120000,Diesel,Tata
1430,Ford Fiesta 1.4 SXi TDCi ABS,2011,270000.0,120000,Diesel,Ford
1431,Mahindra Xylo H8 ABS with Airbags,2021,1100000.0,70000,Diesel,Mahindra
1432,Skoda Rapid 1.6 TDI PRESTIGE,2016,430000.0,88000,Diesel,Skoda
1433,Mercedes-Benz GLS 2016-2020 350d 4MATIC,2019,5500000.0,77350,Diesel,Mercedes-Benz
1434,Mahindra Xylo E6,2012,400000.0,68350,Diesel,Mahindra
1435,Fiat Palio 1.2 Sport,2010,125000.0,50000,Petrol,Fiat
1436,Fiat Punto EVO 1.3 Dynamic,2019,500000.0,35000,Diesel,Fiat
1437,Volkswagen Jetta 1.9 TDI Trendline,2012,940000.0,140000,Diesel,Volkswagen
1438,Toyota Corolla H2,2008,175000.0,100000,Petrol,Toyota
1439,Maruti Zen LX - BS III,2009,70000.0,105700,Petrol,Maruti
1440,Maruti Celerio VXI Optional,2020,430999.0,14000,Petrol,Maruti
1441,Maruti Alto 800 LXI Optional,2022,335000.0,28000,Petrol,Maruti
1442,Maruti Alto 800 LXI Opt BSIV,2021,315000.0,56000,Petrol,Maruti
1443,Volkswagen Vento 1.5 TDI Highline Plus AT BSIV,2022,1100000.0,35000,Diesel,Volkswagen
1444,Maruti Alto K10 VXI Optional,2017,285000.0,64000,Petrol,Maruti
1445,Volvo XC 90 D5 Inscription BSIV,2020,4500000.0,80000,Diesel,Volvo
1446,Mahindra TUV 300 T10 Dual Tone,2021,784000.0,40000,Diesel,Mahindra
1447,Honda Jazz 1.2 S i VTEC,2020,500000.0,50000,Petrol,Honda
1448,Mahindra XUV500 W7 AT BSIV,2021,1400000.0,50000,Diesel,Mahindra
1449,Mahindra Thar CRDe AC,2017,600000.0,100000,Diesel,Mahindra
1450,Hyundai Verna 1.6 CRDi AT SX,2020,1050000.0,31000,Diesel,Hyundai
1451,Toyota Etios Liva GD SP,2015,280000.0,120000,Diesel,Toyota
1452,Mahindra Verito Vibe 1.5 dCi D6,2018,280000.0,40000,Diesel,Mahindra
1453,Ford EcoSport 1.5 Petrol Titanium Plus AT BSIV,2018,750000.0,48238,Petrol,Ford
1454,Tata Harrier XE,2023,426000.0,1000,Diesel,Tata
1455,Hyundai Xcent 1.2 CRDi SX,2018,399000.0,55000,Diesel,Hyundai
1456,Fiat Linea Emotion (Diesel),2014,225000.0,60000,Diesel,Fiat
1457,Chevrolet Sail 1.3 LS,2016,290000.0,56000,Diesel,Chevrolet
1458,Toyota Camry Hybrid,2009,310000.0,62000,Electric,Toyota
1459,Skoda Octavia Ambiente 1.9 TDI MT,2005,90000.0,116000,Diesel,Skoda
1460,Honda City Edge Edition Diesel SV,2021,830000.0,40000,Diesel,Honda
1461,Ford Ecosport 1.5 DV5 MT Trend,2021,800000.0,37161,Diesel,Ford
1462,Chevrolet Tavera Neo 3 9 Str BSIII,2019,500000.0,120000,Diesel,Chevrolet
1463,Honda Accord 2.4 AT,2012,428000.0,40000,Petrol,Honda
1464,Maruti Ertiga SHVS LDI,2020,500000.0,40000,Diesel,Maruti
1465,Ford Ecosport 1.5 Diesel Titanium Plus,2022,1250000.0,6590,Diesel,Ford
1466,Ford Figo 1.5 Sports Edition MT,2020,600000.0,43235,Diesel,Ford
1467,Ford EcoSport 1.5 TDCi Titanium Plus BE BSIV,2021,925000.0,50699,Diesel,Ford
1468,Ford Figo Aspire 1.5 TDCi Titanium Plus,2018,459999.0,140730,Diesel,Ford
1469,Toyota Qualis FS B3,2004,150000.0,256000,Diesel,Toyota
1470,Mahindra Scorpio VLX 2WD BSIII,2011,295000.0,120000,Diesel,Mahindra
1471,Honda City i DTec V,2020,950000.0,50000,Diesel,Honda
1472,Honda City i-DTEC VX,2020,1000000.0,30000,Diesel,Honda
1473,Nissan Terrano XE 85 PS,2016,500000.0,120000,Diesel,Nissan
1474,Fiat Punto EVO 1.3 Emotion,2020,450000.0,70000,Diesel,Fiat
1475,Toyota Fortuner 2.7 2WD AT,2019,2500000.0,70000,Petrol,Toyota
1476,Mahindra XUV500 W10 AWD,2018,1225000.0,70000,Diesel,Mahindra
1477,Tata Indica V2 DLS BSII,2013,75000.0,100000,Diesel,Tata
1478,Mahindra KUV 100 G80 K4 Plus,2021,509999.0,15000,Petrol,Mahindra
1479,Hyundai Verna CRDi 1.6 AT EX,2021,1100000.0,25000,Diesel,Hyundai
1480,Tata Indigo CS LS (TDI) BS-III,2018,300000.0,110000,Diesel,Tata
1481,Honda Amaze S Petrol BSIV,2023,614000.0,1000,Petrol,Honda
1482,Hyundai Santro Xing XS eRLX Euro III,2009,145000.0,52000,Petrol,Hyundai
1483,Hyundai Santro AT,2009,145000.0,66000,Petrol,Hyundai
1484,Ford Endeavour 2.2 Titanium AT 4X2,2022,2800000.0,10000,Diesel,Ford
1485,Chevrolet Spark 1.0 LT BS3,2016,150000.0,60000,Petrol,Chevrolet
1486,Maruti Swift LDI,2015,400000.0,70000,Diesel,Maruti
1487,Tata Nano XM,2018,190000.0,60000,Petrol,Tata
1488,Mahindra Verito 1.5 D6 BSIII,2015,200000.0,112198,Diesel,Mahindra
1489,Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,2015,600000.0,170000,Diesel,Toyota
1490,Hyundai i20 Magna 1.4 CRDi,2017,409999.0,80000,Diesel,Hyundai
